date,max_temperature_c,min_temperature_c,avg_temperature_c,humidity_percent,wind_speed_kmh,rainfall_mm,pm25_air_pollution,uv_index,heat_index,elderly_population_pct,population_density,poverty_index,heatwave,consecutive_heat_days,mortality_count,mortality_risk_level
2023-09-27,28.57,18.73,24.01,68.55,14.63,13.01,10.83,10.88,35.42,17.72,4221.95,0.58,0,0,19,High
2023-09-28,28.31,21.25,24.01,70.43,10.73,1.52,15.16,10.15,35.35,14.88,5109.85,0.52,0,0,16,Moderate
2023-09-29,28.96,23.03,24.0,80.23,8.79,1.21,18.57,9.13,36.99,12.96,5672.56,0.78,0,0,16,Moderate
2023-09-30,28.39,19.78,24.0,68.1,10.01,2.94,21.24,10.14,35.2,19.38,5897.94,0.76,0,0,16,Moderate
2023-10-01,30.6,18.81,24.0,64.26,10.35,5.24,22.6,5.84,37.03,14.93,4685.81,0.4,0,0,16,Moderate
2023-10-02,25.77,20.18,24.0,67.19,4.98,8.28,21.42,5.0,32.49,21.93,2175.2,0.61,0,0,19,High
2023-10-03,26.9,20.69,24.0,75.79,18.13,4.88,26.75,8.31,34.48,14.4,7566.5,0.68,0,0,17,Moderate
2023-10-04,26.87,20.25,24.01,84.12,11.56,1.67,25.28,8.14,35.29,8.95,5725.0,0.73,0,0,16,Moderate
2023-10-05,30.92,20.57,24.02,63.72,10.63,3.02,19.22,6.91,37.29,17.56,2276.3,0.15,0,0,20,High
2023-10-06,32.45,22.05,24.02,70.99,11.85,5.82,7.6,9.65,39.54,8.65,2917.41,0.31,0,0,18,Moderate
2023-10-07,28.83,21.11,24.03,73.38,12.13,2.02,17.06,4.27,36.16,11.51,7414.46,0.32,0,0,19,High
2023-10-08,28.71,19.26,24.05,60.07,9.58,0.73,20.61,6.93,34.72,12.95,7156.14,0.4,0,0,18,Moderate
2023-10-09,29.2,19.58,24.06,70.2,8.11,0.56,23.02,7.03,36.22,18.35,3538.6,0.22,0,0,17,Moderate
2023-10-10,31.4,19.82,24.08,55.34,11.8,0.0,15.96,4.73,36.93,14.92,787.3,0.45,0,0,17,Moderate
2023-10-11,27.24,21.59,24.09,52.31,11.16,3.8,21.07,10.99,32.47,8.4,863.73,0.56,0,0,15,Moderate
2023-10-12,29.59,20.38,24.11,73.67,7.57,0.35,15.95,5.28,36.96,16.64,2629.39,0.45,0,0,16,Moderate
2023-10-13,31.08,23.4,24.13,66.16,14.26,0.84,23.99,6.82,37.7,13.76,5218.42,0.57,0,0,17,Moderate
2023-10-14,30.16,19.89,24.16,72.02,10.88,1.06,16.42,9.82,37.36,20.91,4881.46,0.15,0,0,18,Moderate
2023-10-15,29.56,18.04,24.18,69.82,12.19,2.47,18.21,9.29,36.54,14.99,5253.71,0.71,0,0,22,High
2023-10-16,31.21,22.42,24.21,60.24,14.18,1.52,14.53,5.78,37.23,17.93,5879.62,0.76,0,0,17,Moderate
2023-10-17,23.83,21.11,24.23,69.55,10.07,3.37,23.77,9.36,30.78,11.06,642.74,0.53,0,0,18,Moderate
2023-10-18,30.62,19.77,24.26,57.67,10.95,0.17,18.07,8.58,36.39,18.65,1288.14,0.72,0,0,17,Moderate
2023-10-19,27.99,18.41,24.29,83.91,12.43,0.4,32.25,12.67,36.38,18.09,3196.13,0.19,0,0,22,High
2023-10-20,25.67,21.0,24.33,56.44,7.83,2.07,28.25,8.81,31.31,20.66,1661.45,0.66,0,0,19,High
2023-10-21,30.38,21.4,24.36,68.04,10.16,1.23,24.44,7.72,37.19,8.47,1064.9,0.18,0,0,20,High
2023-10-22,32.14,23.35,24.4,59.58,10.38,1.05,18.62,6.29,38.1,14.27,5307.23,0.39,0,0,19,High
2023-10-23,29.16,20.28,24.43,75.7,7.13,0.21,28.04,6.51,36.73,17.51,6615.02,0.33,0,0,22,High
2023-10-24,31.38,17.41,24.47,66.69,16.95,6.78,30.53,6.35,38.05,9.33,6144.7,0.51,0,0,20,High
2023-10-25,32.74,20.1,24.52,64.81,5.78,3.53,26.14,10.74,39.22,13.75,6627.8,0.31,0,0,23,High
2023-10-26,32.19,20.59,24.56,78.53,6.11,0.39,37.83,8.04,40.04,21.19,5493.92,0.55,0,0,20,High
2023-10-27,32.88,20.12,24.6,70.29,13.94,0.2,28.68,9.13,39.91,14.1,6015.09,0.36,0,0,21,High
2023-10-28,31.13,20.66,24.65,75.17,12.14,11.05,32.31,11.03,38.65,21.8,2538.34,0.7,0,0,22,High
2023-10-29,29.85,21.92,24.7,60.19,6.92,3.43,26.07,3.28,35.87,8.8,7947.56,0.54,0,0,15,Moderate
2023-10-30,26.54,19.51,24.74,55.95,11.82,1.62,30.41,10.56,32.14,18.05,1873.74,0.25,0,0,18,Moderate
2023-10-31,29.3,20.46,24.8,71.07,14.4,3.63,18.63,8.11,36.41,16.13,2108.7,0.34,0,0,15,Moderate
2023-11-01,28.16,20.82,24.85,66.81,9.91,4.24,21.33,8.87,34.84,15.01,2666.91,0.69,0,0,16,Moderate
2023-11-02,34.24,22.36,24.9,76.26,17.8,4.54,27.79,6.34,41.87,21.59,7814.99,0.37,0,0,19,High
2023-11-03,29.6,19.0,24.96,69.2,4.83,1.95,27.74,6.49,36.52,9.82,7912.16,0.48,0,0,21,High
2023-11-04,30.26,20.02,25.01,72.05,12.08,1.69,29.06,8.98,37.46,20.54,6461.7,0.55,0,0,20,High
2023-11-05,31.17,21.9,25.07,53.77,13.5,0.03,33.8,12.77,36.55,17.68,5217.93,0.34,0,0,24,High
2023-11-06,30.22,19.63,25.13,88.88,12.67,7.83,13.6,10.01,39.11,11.63,4400.47,0.31,0,0,20,High
2023-11-07,33.58,21.94,25.19,68.36,9.39,2.77,17.2,10.53,40.42,20.62,7779.66,0.43,0,0,21,High
2023-11-08,29.01,22.43,25.25,76.98,9.13,0.68,26.84,7.62,36.71,14.01,5717.17,0.25,0,0,18,Moderate
2023-11-09,30.71,22.46,25.32,61.64,11.33,7.56,19.21,6.8,36.87,19.4,7585.48,0.3,0,0,16,Moderate
2023-11-10,28.9,24.04,25.38,73.08,12.45,7.39,52.02,6.44,36.21,13.44,2874.13,0.14,0,0,23,High
2023-11-11,27.81,20.74,25.45,56.97,11.81,13.58,29.13,7.02,33.51,19.91,3003.31,0.31,0,0,18,Moderate
2023-11-12,29.29,24.26,25.52,74.52,13.12,6.22,24.37,3.89,36.75,16.91,6910.43,0.32,0,0,16,Moderate
2023-11-13,30.51,23.43,25.59,66.44,6.94,18.34,20.88,6.55,37.16,9.97,1623.91,0.77,0,0,15,Moderate
2023-11-14,29.8,24.77,25.66,70.29,9.32,0.84,21.16,6.88,36.83,17.1,7594.46,0.51,0,0,17,Moderate
2023-11-15,29.35,21.86,25.73,76.98,7.18,5.54,25.24,7.65,37.04,10.68,4306.06,0.65,0,0,22,High
2023-11-16,27.99,22.03,25.8,57.67,8.84,5.2,25.9,8.26,33.76,13.77,7448.1,0.13,0,0,21,High
2023-11-17,30.71,22.37,25.88,63.16,13.05,0.79,21.35,8.72,37.03,10.38,3025.95,0.17,0,0,18,Moderate
2023-11-18,27.94,23.52,25.95,74.57,10.32,0.31,22.81,7.97,35.4,8.31,5869.69,0.67,0,0,17,Moderate
2023-11-19,32.55,23.79,26.03,90.98,17.82,11.65,35.75,6.84,41.65,10.97,4121.56,0.54,0,0,22,High
2023-11-20,31.27,21.41,26.11,68.62,10.58,1.05,36.08,4.07,38.14,15.51,5201.03,0.23,0,0,19,High
2023-11-21,28.27,23.01,26.19,75.91,10.18,6.14,27.02,6.85,35.86,14.74,4282.79,0.38,0,0,21,High
2023-11-22,30.65,21.79,26.27,68.93,10.32,0.01,14.27,6.06,37.54,15.02,7753.37,0.48,0,0,22,High
2023-11-23,29.84,23.68,26.35,89.42,8.09,0.06,29.31,8.93,38.79,11.47,5690.79,0.69,0,0,19,High
2023-11-24,32.07,22.16,26.43,52.53,9.83,1.88,37.43,9.82,37.32,17.59,2384.89,0.14,0,0,20,High
2023-11-25,34.2,20.56,26.52,70.95,13.38,0.82,35.96,9.88,41.29,17.86,7322.58,0.52,0,0,22,High
2023-11-26,27.85,21.72,26.6,53.74,10.34,3.51,30.88,9.51,33.22,13.01,2705.22,0.6,0,0,16,Moderate
2023-11-27,31.92,23.3,26.69,44.93,7.62,2.5,36.38,7.73,36.41,20.34,3287.04,0.78,0,0,22,High
2023-11-28,31.45,22.39,26.77,72.97,7.22,0.24,25.43,6.96,38.75,17.02,1265.93,0.67,0,0,17,Moderate
2023-11-29,33.2,23.22,26.86,71.39,8.65,0.53,30.02,6.51,40.34,17.98,7249.75,0.29,0,0,22,High
2023-11-30,32.37,22.94,26.95,67.15,10.22,1.47,19.55,4.99,39.09,11.88,2645.84,0.6,0,0,20,High
2023-12-01,30.53,23.53,27.04,68.94,13.58,0.62,27.34,9.98,37.43,8.01,2441.88,0.63,0,0,18,Moderate
2023-12-02,31.49,23.37,27.13,100.0,5.98,4.71,35.64,7.65,41.49,20.12,7401.97,0.61,0,0,26,High
2023-12-03,30.63,22.9,27.22,67.42,9.04,1.61,20.28,5.51,37.37,19.51,6541.45,0.67,0,0,19,High
2023-12-04,34.46,24.8,27.31,75.1,10.43,0.29,18.11,6.35,41.97,9.72,1558.09,0.73,0,0,22,High
2023-12-05,32.45,24.93,27.4,63.51,4.5,1.99,25.78,6.27,38.8,13.24,6269.93,0.17,0,0,16,Moderate
2023-12-06,36.3,25.58,27.5,72.95,7.5,0.29,23.19,8.09,43.59,17.26,7347.75,0.17,1,1,23,High
2023-12-07,32.47,25.99,27.59,67.62,7.96,0.41,30.19,10.13,39.23,17.13,1088.83,0.66,0,0,21,High
2023-12-08,31.27,25.51,27.69,65.89,7.61,0.82,21.37,7.3,37.86,20.04,6689.11,0.28,0,0,14,Moderate
2023-12-09,29.75,23.54,27.78,88.19,10.58,5.89,38.75,3.49,38.57,9.96,4605.65,0.14,0,0,19,High
2023-12-10,29.27,25.22,27.88,81.77,9.52,7.76,14.68,7.62,37.45,14.02,5518.98,0.38,0,0,16,Moderate
2023-12-11,29.81,23.2,27.97,71.37,8.33,5.25,35.03,7.69,36.94,9.36,4196.41,0.67,0,0,21,High
2023-12-12,33.61,24.02,28.07,46.96,11.28,1.22,18.88,7.55,38.3,13.45,5733.52,0.19,0,0,16,Moderate
2023-12-13,34.19,27.12,28.17,66.39,15.17,0.95,10.63,6.75,40.83,8.21,755.73,0.57,0,0,16,Moderate
2023-12-14,30.11,23.29,28.27,97.03,14.92,2.39,26.9,8.43,39.81,20.58,6220.3,0.1,0,0,24,High
2023-12-15,35.16,23.15,28.37,67.69,4.23,3.84,22.96,8.13,41.93,15.38,750.08,0.18,1,1,19,High
2023-12-16,32.5,25.96,28.47,81.03,11.73,15.05,16.12,7.95,40.6,19.9,3914.75,0.35,0,0,16,Moderate
2023-12-17,33.86,23.94,28.57,84.42,9.47,0.42,11.55,8.83,42.3,8.84,1632.24,0.16,0,0,18,Moderate
2023-12-18,36.89,25.95,28.67,72.19,10.47,0.15,24.93,7.14,44.11,11.18,6676.81,0.69,1,1,21,High
2023-12-19,35.56,24.62,28.77,61.58,8.81,3.56,32.81,7.03,41.72,11.63,2852.46,0.7,1,2,21,High
2023-12-20,33.33,26.77,28.87,45.65,10.35,5.36,29.68,10.76,37.9,13.41,3905.7,0.63,0,0,20,High
2023-12-21,32.19,27.66,28.97,76.84,10.45,5.62,25.45,9.12,39.87,19.24,3715.63,0.27,0,0,23,High
2023-12-22,29.77,25.65,29.07,61.85,8.26,3.4,28.83,9.65,35.96,13.41,6293.76,0.47,0,0,20,High
2023-12-23,32.74,25.36,29.18,71.76,7.31,9.24,24.78,10.45,39.91,10.87,4108.58,0.23,0,0,22,High
2023-12-24,33.86,25.88,29.28,57.5,8.65,2.15,13.56,9.05,39.61,8.91,6417.19,0.3,0,0,20,High
2023-12-25,32.41,27.16,29.38,67.35,10.7,7.35,13.63,9.86,39.14,9.11,1051.31,0.46,0,0,13,Moderate
2023-12-26,34.22,26.08,29.48,70.34,11.8,10.31,23.37,4.84,41.26,18.64,1936.95,0.61,0,0,22,High
2023-12-27,34.74,25.18,29.59,72.69,12.56,5.64,23.71,8.41,42.01,14.23,4636.51,0.17,0,0,20,High
2023-12-28,34.24,25.76,29.69,58.85,8.52,1.11,31.81,7.63,40.13,18.17,7603.16,0.31,0,0,20,High
2023-12-29,33.49,25.52,29.79,81.97,10.85,0.66,31.06,11.36,41.69,17.55,1060.68,0.75,0,0,24,High
2023-12-30,35.23,26.9,29.9,64.03,12.89,2.38,29.84,9.86,41.64,9.9,823.13,0.4,1,1,19,High
2023-12-31,35.88,24.24,30.0,53.26,13.5,1.81,22.76,6.74,41.21,10.0,1674.13,0.76,1,2,18,Moderate
2024-01-01,32.92,27.87,30.1,68.91,9.82,6.31,13.95,8.75,39.81,18.57,5308.65,0.79,0,0,21,High
2024-01-02,38.03,25.48,30.21,70.34,9.34,0.32,28.3,8.34,45.06,18.1,3492.45,0.47,1,1,26,High
2024-01-03,35.11,24.54,30.31,71.61,10.57,0.89,29.2,8.91,42.27,13.29,6691.64,0.3,1,2,24,High
2024-01-04,35.45,25.69,30.41,83.62,6.55,4.18,5.89,5.96,43.81,9.08,1039.5,0.65,1,3,20,High
2024-01-05,36.93,26.82,30.52,67.64,9.42,0.3,18.33,8.72,43.7,8.17,1973.11,0.21,1,4,25,High
2024-01-06,36.09,27.41,30.62,68.8,12.23,1.16,19.47,7.54,42.97,12.03,2750.2,0.28,1,5,25,High
2024-01-07,37.63,25.17,30.72,58.97,11.93,1.47,25.95,8.56,43.52,8.13,5200.48,0.65,1,6,25,High
2024-01-08,36.4,28.96,30.82,78.21,9.19,2.92,18.57,6.55,44.22,11.22,5638.8,0.4,1,7,23,High
2024-01-09,34.7,28.38,30.93,71.84,10.65,0.52,24.69,6.83,41.89,13.87,1431.52,0.24,0,0,20,High
2024-01-10,36.75,27.62,31.03,65.8,7.53,5.91,23.32,10.35,43.33,9.7,7578.54,0.56,1,1,24,High
2024-01-11,33.84,25.27,31.13,50.95,12.11,1.78,23.73,5.9,38.94,9.46,3057.83,0.61,0,0,21,High
2024-01-12,36.45,26.66,31.23,84.44,9.77,7.47,19.27,6.04,44.89,20.55,5848.77,0.19,1,1,24,High
2024-01-13,36.27,28.78,31.33,57.72,9.17,1.89,19.89,7.9,42.04,16.2,4431.56,0.29,1,2,22,High
2024-01-14,36.02,27.9,31.43,64.09,8.91,0.96,16.36,6.46,42.42,21.08,2170.69,0.25,1,3,23,High
2024-01-15,36.28,28.45,31.53,73.58,9.81,0.46,28.04,6.23,43.63,12.84,6846.71,0.37,1,4,26,High
2024-01-16,32.87,28.7,31.63,58.03,8.66,0.01,29.57,8.21,38.67,17.48,6636.79,0.63,0,0,19,High
2024-01-17,35.63,26.26,31.73,55.06,11.97,2.28,18.84,4.99,41.14,10.87,3470.54,0.6,1,1,15,Moderate
2024-01-18,37.02,29.89,31.83,48.76,8.81,0.34,37.17,5.98,41.89,16.66,4914.56,0.56,1,2,27,High
2024-01-19,37.25,25.51,31.93,77.21,14.78,1.49,22.48,12.11,44.97,9.81,2433.69,0.1,1,3,28,High
2024-01-20,34.97,26.78,32.03,64.55,14.4,2.67,37.24,8.92,41.42,8.03,5673.89,0.2,0,0,20,High
2024-01-21,39.65,26.49,32.12,99.27,7.33,0.97,19.86,6.51,49.58,21.04,2817.7,0.26,1,1,26,High
2024-01-22,35.49,28.91,32.22,60.06,10.21,0.58,8.79,8.84,41.49,15.77,6830.59,0.29,1,2,21,High
2024-01-23,39.25,28.54,32.31,60.79,8.05,4.47,28.22,9.13,45.33,20.98,2130.39,0.2,1,3,26,High
2024-01-24,38.26,30.56,32.41,64.35,9.02,8.8,26.99,9.99,44.7,12.67,611.03,0.39,1,4,27,High
2024-01-25,36.21,29.29,32.5,72.43,16.01,0.32,25.28,7.75,43.45,12.59,2513.81,0.15,1,5,25,High
2024-01-26,41.15,27.86,32.6,65.3,9.08,0.51,19.86,9.95,47.68,13.61,1932.89,0.63,1,6,25,High
2024-01-27,35.3,26.75,32.69,76.12,11.08,9.66,24.72,3.92,42.91,17.88,4312.15,0.65,1,7,24,High
2024-01-28,39.62,30.44,32.78,60.21,11.62,0.12,20.91,5.89,45.64,15.92,2027.77,0.5,1,8,28,High
2024-01-29,39.87,29.42,32.87,56.18,7.0,11.4,22.58,8.33,45.49,20.95,6223.92,0.16,1,9,29,High
2024-01-30,36.62,29.19,32.96,52.02,7.43,0.01,31.73,8.66,41.82,8.36,2310.28,0.72,1,10,28,High
2024-01-31,40.84,31.15,33.05,47.76,6.38,6.21,26.47,6.18,45.61,17.91,5802.26,0.78,1,11,27,High
2024-02-01,37.64,28.25,33.14,64.82,7.34,1.1,29.88,8.52,44.12,12.62,4838.53,0.24,1,12,32,High
2024-02-02,38.81,30.31,33.23,66.99,1.45,8.37,23.15,6.75,45.5,10.52,7896.87,0.59,1,13,25,High
2024-02-03,38.84,29.61,33.31,63.69,11.63,1.14,22.26,7.45,45.2,15.15,7999.26,0.69,1,14,31,High
2024-02-04,38.13,30.08,33.4,82.43,16.16,3.19,15.77,10.05,46.37,15.07,7021.45,0.48,1,15,26,High
2024-02-05,40.11,30.67,33.48,82.28,10.44,0.25,22.04,9.82,48.33,9.92,6199.88,0.33,1,16,30,High
2024-02-06,40.16,29.58,33.57,66.65,5.75,0.83,5.0,6.01,46.82,10.83,3398.42,0.43,1,17,32,High
2024-02-07,35.15,29.97,33.65,52.06,8.07,4.46,20.28,5.89,40.36,13.71,6149.58,0.46,1,18,29,High
2024-02-08,41.34,30.29,33.73,64.33,8.62,2.26,24.35,7.18,47.77,13.72,7675.07,0.38,1,19,31,High
2024-02-09,35.49,30.91,33.81,64.0,6.95,7.89,29.51,7.95,41.89,12.45,675.33,0.75,1,20,29,High
2024-02-10,40.96,29.41,33.89,63.43,12.58,1.68,22.85,6.68,47.3,10.08,4534.36,0.62,1,21,32,High
2024-02-11,41.22,27.49,33.97,63.02,12.43,6.12,27.78,10.08,47.53,8.06,2134.99,0.27,1,22,34,High
2024-02-12,36.86,29.84,34.05,63.47,6.53,1.79,7.56,8.69,43.21,21.58,4684.07,0.51,1,23,34,High
2024-02-13,38.3,28.63,34.12,66.13,12.18,11.63,24.55,8.81,44.91,21.21,3998.35,0.58,1,24,33,High
2024-02-14,36.99,32.28,34.2,63.64,14.58,9.64,11.56,5.47,43.35,14.77,4818.26,0.2,1,25,28,High
2024-02-15,38.84,30.03,34.27,72.08,15.71,1.2,15.33,10.33,46.05,21.93,4632.22,0.35,1,26,35,High
2024-02-16,38.73,31.99,34.34,73.6,18.6,6.51,23.5,2.36,46.09,17.43,7700.8,0.73,1,27,35,High
2024-02-17,40.97,32.63,34.41,60.89,7.29,5.64,35.21,9.67,47.06,8.96,4641.4,0.5,1,28,33,High
2024-02-18,42.1,31.59,34.48,82.71,18.47,0.71,27.97,9.87,50.37,9.65,6846.74,0.25,1,29,39,High
2024-02-19,42.34,28.76,34.55,60.2,8.94,2.94,25.15,7.14,48.36,20.83,2898.65,0.19,1,30,38,High
2024-02-20,38.49,29.19,34.62,53.82,8.22,0.23,24.84,10.55,43.87,16.82,3785.76,0.46,1,31,36,High
2024-02-21,39.26,30.32,34.68,73.81,10.98,5.44,19.29,7.87,46.64,19.8,4028.1,0.48,1,32,36,High
2024-02-22,36.38,33.04,34.75,61.83,8.25,0.58,20.65,8.12,42.56,20.58,2590.46,0.33,1,33,37,High
2024-02-23,38.2,31.1,34.81,73.21,11.2,0.22,28.42,8.68,45.52,14.27,3348.43,0.54,1,34,36,High
2024-02-24,41.8,30.42,34.87,45.96,6.04,1.53,13.92,14.0,46.4,8.68,4988.85,0.15,1,35,34,High
2024-02-25,43.16,30.67,34.93,83.92,9.28,2.58,29.74,10.69,51.55,10.64,4851.41,0.2,1,36,41,High
2024-02-26,37.52,33.75,34.99,76.72,13.86,5.79,21.89,9.4,45.19,8.93,5273.27,0.48,1,37,41,High
2024-02-27,38.86,32.38,35.04,55.0,9.83,10.98,31.6,6.17,44.36,10.64,3138.63,0.14,1,38,40,High
2024-02-28,40.05,31.2,35.1,55.21,10.42,1.74,32.69,8.29,45.57,13.75,2868.74,0.72,1,39,42,High
2024-02-29,40.71,30.35,35.15,86.72,11.43,0.19,11.62,6.37,49.39,9.65,5087.13,0.2,1,40,43,High
2024-03-01,38.59,34.5,35.2,62.63,13.51,4.15,20.35,9.64,44.85,10.33,1496.46,0.57,1,41,46,High
2024-03-02,41.1,31.5,35.26,61.66,5.03,2.5,18.16,8.28,47.27,14.24,2397.74,0.37,1,42,41,High
2024-03-03,39.36,31.09,35.3,47.34,11.75,1.78,10.5,5.75,44.09,12.76,815.96,0.38,1,43,41,High
2024-03-04,40.32,30.08,35.35,66.49,9.2,1.11,16.74,8.16,46.97,14.55,1044.58,0.64,1,44,43,High
2024-03-05,41.49,30.36,35.4,67.72,10.5,2.09,44.53,6.3,48.26,14.01,2325.37,0.45,1,45,48,High
2024-03-06,40.45,30.57,35.44,77.15,13.18,1.24,29.88,8.3,48.17,17.02,646.47,0.61,1,46,48,High
2024-03-07,39.61,32.68,35.48,56.01,6.42,4.24,40.34,6.28,45.21,21.12,2340.58,0.45,1,47,44,High
2024-03-08,40.31,34.39,35.53,54.8,6.96,2.36,31.63,8.05,45.79,9.51,5412.32,0.52,1,48,42,High
2024-03-09,40.39,32.15,35.57,74.51,4.19,6.28,19.07,9.5,47.84,9.39,958.3,0.63,1,49,44,High
2024-03-10,39.86,30.1,35.6,80.07,8.35,2.35,21.95,7.89,47.87,19.94,3775.53,0.53,1,50,46,High
2024-03-11,40.12,29.55,35.64,54.29,13.99,0.82,29.71,7.22,45.55,15.09,7348.32,0.53,1,51,45,High
2024-03-12,43.87,30.61,35.67,80.82,9.64,5.71,28.5,8.41,51.95,18.73,6434.64,0.65,1,52,52,High
2024-03-13,41.83,31.06,35.71,70.38,5.98,2.44,20.38,9.39,48.87,11.02,2790.78,0.76,1,53,45,High
2024-03-14,40.15,31.17,35.74,80.92,8.54,0.7,12.92,5.79,48.24,19.6,7436.04,0.36,1,54,46,High
2024-03-15,42.16,32.6,35.77,69.3,5.54,2.93,51.3,8.52,49.09,20.93,2972.35,0.5,1,55,52,High
2024-03-16,40.13,31.99,35.79,44.78,6.62,1.33,23.87,10.64,44.6,16.9,1043.87,0.16,1,56,45,High
2024-03-17,43.17,29.32,35.82,68.48,11.17,5.58,22.39,9.15,50.01,9.48,7955.42,0.35,1,57,44,High
2024-03-18,41.58,33.26,35.84,80.6,6.48,1.81,25.91,8.12,49.64,20.53,7025.17,0.39,1,58,49,High
2024-03-19,40.65,29.44,35.87,61.06,13.34,3.89,23.06,9.28,46.76,19.09,3994.5,0.68,1,59,50,High
2024-03-20,41.78,32.37,35.89,66.12,9.79,0.3,25.98,8.9,48.4,18.51,5497.82,0.46,1,60,53,High
2024-03-21,37.77,29.92,35.91,68.24,10.26,1.51,35.3,9.51,44.59,8.51,5534.21,0.61,1,61,46,High
2024-03-22,38.67,34.03,35.92,41.0,9.16,12.27,24.0,3.95,42.77,19.19,1958.62,0.11,1,62,45,High
2024-03-23,38.55,31.06,35.94,86.71,12.32,4.96,15.7,4.89,47.22,9.93,2000.36,0.43,1,63,49,High
2024-03-24,41.24,33.06,35.95,60.99,12.35,0.52,23.71,10.01,47.34,11.11,4021.86,0.73,1,64,45,High
2024-03-25,44.43,34.09,35.97,75.06,11.01,0.98,21.28,4.99,51.94,16.08,7336.8,0.26,1,65,52,High
2024-03-26,45.44,31.65,35.98,69.13,11.69,1.2,36.39,8.8,52.35,11.71,574.95,0.12,1,66,51,High
2024-03-27,42.26,30.47,35.98,82.58,9.36,3.15,34.37,7.3,50.52,17.26,6368.79,0.4,1,67,58,High
2024-03-28,41.99,33.26,35.99,74.06,11.63,4.24,25.86,6.01,49.4,16.51,931.45,0.59,1,68,52,High
2024-03-29,37.39,34.24,36.0,67.65,8.99,4.15,14.77,8.7,44.16,9.51,4086.67,0.42,1,69,52,High
2024-03-30,39.91,32.14,36.0,61.06,10.01,2.14,15.19,8.4,46.02,17.18,5284.05,0.42,1,70,53,High
2024-03-31,39.42,32.13,36.0,77.98,9.18,5.0,25.12,12.22,47.22,20.94,5650.69,0.57,1,71,53,High
2024-04-01,39.76,31.18,36.0,51.27,8.63,1.72,27.69,6.75,44.88,10.26,938.59,0.28,1,72,50,High
2024-04-02,40.66,30.57,36.0,76.46,7.93,0.4,22.0,10.88,48.31,16.36,3639.53,0.63,1,73,54,High
2024-04-03,40.05,32.08,35.99,59.01,11.4,2.49,21.16,8.7,45.95,12.79,4878.78,0.21,1,74,53,High
2024-04-04,37.03,29.2,35.99,82.52,13.93,9.13,20.26,6.68,45.28,14.43,995.34,0.38,1,75,55,High
2024-04-05,42.48,31.64,35.98,71.61,13.51,4.73,24.81,9.6,49.64,12.02,1513.21,0.56,1,76,54,High
2024-04-06,38.83,32.49,35.97,76.44,6.23,2.59,5.94,9.13,46.47,12.96,5477.37,0.68,1,77,55,High
2024-04-07,41.44,34.38,35.96,70.82,13.87,3.12,16.19,8.07,48.52,8.4,4412.29,0.65,1,78,55,High
2024-04-08,45.09,32.34,35.95,52.48,9.05,8.0,19.98,8.53,50.34,21.74,1713.71,0.61,1,79,57,High
2024-04-09,39.09,32.44,35.93,61.39,11.8,1.68,34.66,6.81,45.23,16.75,4514.3,0.35,1,80,56,High
2024-04-10,35.86,30.48,35.92,76.72,7.28,1.21,18.49,6.35,43.53,15.01,7345.19,0.19,1,81,55,High
2024-04-11,40.33,31.2,35.9,71.67,10.43,11.35,26.44,9.52,47.49,13.37,616.91,0.25,1,82,56,High
2024-04-12,43.08,33.65,35.88,81.81,10.94,5.97,26.81,7.55,51.26,15.55,5319.75,0.71,1,83,61,High
2024-04-13,44.77,31.6,35.86,74.03,5.55,1.17,35.38,7.84,52.18,13.32,1052.38,0.7,1,84,62,High
2024-04-14,38.37,30.83,35.83,60.33,11.82,1.87,35.1,8.56,44.41,13.04,548.37,0.77,1,85,59,High
2024-04-15,41.8,29.52,35.81,62.04,14.04,1.61,24.54,8.53,48.0,14.5,1629.91,0.15,1,86,63,High
2024-04-16,39.85,30.45,35.78,71.03,9.48,0.48,21.2,5.14,46.95,11.86,3671.8,0.48,1,87,58,High
2024-04-17,40.54,30.61,35.75,46.86,14.08,9.5,19.69,10.57,45.23,10.52,6517.58,0.55,1,88,59,High
2024-04-18,46.01,31.63,35.72,86.73,9.43,1.55,23.07,8.24,54.68,15.79,2613.39,0.6,1,89,65,High
2024-04-19,37.68,31.11,35.69,74.42,12.55,6.25,21.53,7.59,45.13,19.8,5192.55,0.55,1,90,60,High
2024-04-20,41.16,29.78,35.66,82.27,3.34,0.63,29.43,8.86,49.39,10.14,3583.67,0.64,1,91,62,High
2024-04-21,41.56,33.62,35.62,54.19,17.26,2.38,28.36,8.47,46.98,8.46,2257.49,0.35,1,92,60,High
2024-04-22,42.76,32.11,35.58,82.45,14.49,0.07,29.73,9.53,51.0,11.46,4356.85,0.23,1,93,65,High
2024-04-23,40.74,32.7,35.55,92.31,9.15,4.33,35.07,9.08,49.97,21.72,6480.98,0.24,1,94,65,High
2024-04-24,41.12,30.94,35.51,56.79,4.08,2.61,39.9,9.44,46.8,19.6,6743.69,0.11,1,95,62,High
2024-04-25,39.68,29.62,35.46,77.71,10.86,2.95,26.0,10.7,47.45,16.34,6848.9,0.35,1,96,65,High
2024-04-26,40.96,32.32,35.42,70.01,5.67,0.16,33.8,9.77,47.96,21.01,3039.18,0.16,1,97,68,High
2024-04-27,39.69,34.96,35.38,54.56,11.33,0.71,22.19,7.68,45.14,14.23,6450.92,0.33,1,98,64,High
2024-04-28,41.57,31.95,35.33,74.93,11.23,0.23,34.48,5.75,49.06,21.77,2091.34,0.54,1,99,68,High
